file_name,location,date,x_coordiate,y_coordiate,long_axis,short_axis,angle
BMGMC_018_7_6_15_layer1,18,7/6/2015,813.5248949,1079.402439,237.9109169,95.45076336,-1.42877193
BMGMC_018_7_6_15_layer1,18,7/6/2015,1828.968168,1446.995233,490.6291299,154.7579086,-1.566375178
BMGMC_018_7_6_15_layer1,18,7/6/2015,1171.402431,1426.14809,264.2080953,162.32907,-0.952221861
BMGMC_018_7_6_15_layer1,18,7/6/2015,831.9544173,1537.71842,319.2483058,119.8930799,-1.542661929
BMGMC_018_7_6_15_layer1,18,7/6/2015,1501.197015,1510.314681,151.1970129,116.3718084,1.562037528
BMGMC_018_7_6_15_layer2,18,7/6/2015,439.9260702,698.7054804,555.2344473,207.9070464,1.490360323
BMGMC_018_7_6_15_layer2,18,7/6/2015,1712.642251,845.9707484,768.3063707,349.3966623,1.570184041
BMGMC_018_7_6_15_layer2,18,7/6/2015,1303.99529,572.9901417,270.7792603,88.36115716,1.372075329
BMGMC_018_7_6_15_layer2,18,7/6/2015,1027.491169,1131.455149,516.2092004,348.3606834,1.450783908
BMGMC_018_7_6_15_layer2,18,7/6/2015,1337.493346,1276.007199,218.9989725,119.9316211,1.44118987
BMGMC_018_7_6_15_layer2,18,7/6/2015,763.4741252,1328.195211,196.1896808,118.5126213,-1.070800423
BMGMC_018_7_6_15_layer3,18,7/6/2015,1173.018143,620.7504862,248.5402881,167.937718,-1.406468539
BMGMC_018_7_6_15_layer3,18,7/6/2015,702.45928,764.499511,482.9261648,297.2159067,-1.380076433
BMGMC_018_7_6_15_layer3,18,7/6/2015,1473.689397,737.4867241,128.251928,86.37515234,-0.187583826
BMGMC_018_7_6_15_layer3,18,7/6/2015,1577.227104,1181.97238,462.4816884,174.4104225,1.460890176
BMGMC_018_7_6_15_layer3,18,7/6/2015,1258.478703,1570.002437,324.9713608,126.5955242,-1.395573603
BMGMC_018_7_6_15_layer4,18,7/6/2015,577.9970304,325.5033255,508.5716994,200.442345,-1.484518931
BMGMC_018_7_6_15_layer4,18,7/6/2015,648.7705107,1273.518211,383.8946488,168.4854381,-1.28322703
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,652.4725794,360.9966215,409.0271636,178.2879538,1.490572978
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1822.496687,328.3369057,142.7064473,103.0249135,-1.254493766
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1188.531727,469.2501851,324.8712035,166.7664821,1.497682541
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,190.5031271,481.9242864,218.0221064,125.3620642,1.428772936
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,440.5305904,736.9179749,320.6846429,147.5736597,-1.489833493
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,845.5023535,775.4971804,210.1421552,97.50614325,1.557812462
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1842,881,272.9294203,180.7255918,-1.40981247
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,283.0407859,1171.989005,547.2808435,209.1572757,1.496496305
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1106.506282,1181.494886,559.7644419,229.333796,1.494905891
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,526.496399,1074.51116,291.8779417,164.9039937,1.458882862
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1440.495908,1247.5026,530.9445108,218.2171499,-1.486154883
BMGMC_013_baseline_7_7_15_layer1,13,7/7/2015,1892.5,1506,444.8653554,132.0559847,1.570796327
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,707.0017403,898.9963064,594.0907877,226.2949319,1.39216523
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,344.7397441,880.2490404,421.0331437,113.450089,1.264782704
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,995.5,852,270.9069294,143.3398048,-1.482517925
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,1592.48213,995.4541737,283.207389,85.75932449,1.534265165
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,1947.196168,1112.946886,229.7266906,111.5253066,-1.452625963
BMGMC_013_baseline_7_7_15_layer2,13,7/7/2015,476.1333543,1480.100478,321.4297792,151.0914528,1.46249293
BMGMC_013_baseline_7_7_15_layer3,13,7/7/2015,309,474,356.4368674,174.5029649,1.570796327
BMGMC_013_baseline_7_7_15_layer3,13,7/7/2015,1222.71863,1000.871828,800.4107744,265.3029387,1.53511926
BMGMC_013_baseline_7_7_15_layer3,13,7/7/2015,911.9951782,1193.497184,421.5216924,201.5593178,1.487032355
BMGMC_013_baseline_7_7_15_layer3,13,7/7/2015,1813.011984,1130.517123,224.0007667,144.7795939,-1.311977267
BMGMC_019_7_7_15_layer1,19,7/7/2015,1461.810846,194.4544691,325.3265618,171.1970056,-1.369703158
BMGMC_019_7_7_15_layer1,19,7/7/2015,1850.796416,286.0906013,341.3562245,203.2330715,-1.449794307
BMGMC_019_7_7_15_layer1,19,7/7/2015,1118.744113,386.9888086,154.3083346,106.171125,0.728762522
BMGMC_019_7_7_15_layer1,19,7/7/2015,567.9993291,659.5180122,553.4343199,264.9199927,1.457491548
BMGMC_019_7_7_15_layer1,19,7/7/2015,1319.988678,694.0183334,449.2216698,219.4926838,-1.465223552
BMGMC_019_7_7_15_layer1,19,7/7/2015,1595.69487,750.9330268,328.0586343,142.4298177,-1.364917944
BMGMC_019_7_7_15_layer1,19,7/7/2015,997.5045516,987.547416,577.3348954,218.9478834,1.537362285
BMGMC_019_7_7_15_layer1,19,7/7/2015,1806.258773,930.5559475,284.5718455,182.6377636,-1.455329292
BMGMC_019_7_7_15_layer1,19,7/7/2015,320.5,1060.5,246.4975279,85.32018071,1.570796327
BMGMC_019_7_7_15_layer1,19,7/7/2015,1652.040983,1333.721759,236.811881,201.1144964,1.156109705
BMGMC_019_7_7_15_layer2,19,7/7/2015,1527.327507,510.8224202,418.1461356,200.6854836,-1.321242911
BMGMC_019_7_7_15_layer2,19,7/7/2015,446.4980297,942.0084125,785.3232216,224.3317393,1.479249171
BMGMC_019_7_7_15_layer2,19,7/7/2015,1130.476774,689.9723262,227.6376013,140.0671898,0.862113595
BMGMC_019_7_7_15_layer2,19,7/7/2015,777.7637991,832.6396646,333.8886619,187.9362175,1.347124111
BMGMC_019_7_7_15_layer2,19,7/7/2015,1270.993485,1215.500356,539.5488534,261.0752987,1.402212181
BMGMC_019_7_7_15_layer2,19,7/7/2015,1075.5,1416.5,256.8674277,108.1279243,-1.532077142
BMGMC_019_7_7_15_layer3,19,7/7/2015,1714.494778,506.5052321,559.5232257,164.4029311,1.4212772
BMGMC_019_7_7_15_layer3,19,7/7/2015,817.5038823,518.6821587,423.7949521,181.6657074,1.309017502
BMGMC_019_7_7_15_layer3,19,7/7/2015,1501,1029.5,547.9125283,184.8535439,1.570796327
BMGMC_019_7_7_15_layer3,19,7/7/2015,633.2630865,1102.519209,324.4308388,193.1508536,-1.501325341
BMGMC_020_7_7_15_layer1,20,7/7/2015,1723.301407,404.0080986,378.0861863,192.4241177,1.427596552
BMGMC_020_7_7_15_layer1,20,7/7/2015,370.5007561,502.5162313,430.1198753,151.2133296,-1.42159204
BMGMC_020_7_7_15_layer1,20,7/7/2015,1089.889052,602.5762292,569.3913984,194.0923995,-1.400851532
BMGMC_020_7_7_15_layer1,20,7/7/2015,754.4980458,510.4990944,259.7006176,115.7225203,-1.260272615
BMGMC_020_7_7_15_layer1,20,7/7/2015,1335.43518,896.7475601,587.1781758,202.2968861,1.43195135
BMGMC_020_7_7_15_layer1,20,7/7/2015,839.237753,1102.752829,484.3785704,256.2324939,-1.398762316
BMGMC_020_7_7_15_layer1,20,7/7/2015,377.5411704,1159.369016,233.7689299,119.7122733,-1.438400767
BMGMC_020_7_7_15_layer1,20,7/7/2015,1568.968749,1301.470316,393.1174386,154.9938212,-1.417755286
BMGMC_020_7_7_15_layer1,20,7/7/2015,1218.27587,1403.222471,392.3319358,175.26007,-1.478119156
BMGMC_020_7_7_15_layer1,20,7/7/2015,441.6019794,1528.574106,321.399819,132.3937335,1.548223917
BMGMC_020_7_7_15_layer2,20,7/7/2015,539.1896746,451.2508332,617.4659205,264.9601714,1.525609248
BMGMC_020_7_7_15_layer2,20,7/7/2015,1465.055869,545.9635504,292.6404132,192.5696582,-1.540041003
BMGMC_020_7_7_15_layer2,20,7/7/2015,912.5111315,685.5124817,350.5265875,169.4805061,-1.484442481
BMGMC_020_7_7_15_layer2,20,7/7/2015,1751.773798,1083.823667,759.1201054,197.3884036,1.486413149
BMGMC_020_7_7_15_layer2,20,7/7/2015,421.5089021,1012.993774,485.5582252,171.2149098,1.48761128
BMGMC_020_7_7_15_layer2,20,7/7/2015,1097.160054,1079.386062,336.9999342,106.209653,1.474818144
BMGMC_020_7_7_15_layer3,20,7/7/2015,1323.521217,457.7255594,184.3471023,94.0011803,-1.260680941
BMGMC_020_7_7_15_layer3,20,7/7/2015,1859.5,696,389.2784155,156.3392365,1.570796327
BMGMC_020_7_7_15_layer3,20,7/7/2015,1596.503548,630.7927812,217.9153075,136.4648829,-1.361445195
BMGMC_020_7_7_15_layer3,20,7/7/2015,651.4344614,804.9891085,202.2030902,149.5968444,-1.431730335
BMGMC_020_7_7_15_layer3,20,7/7/2015,1201,945,392.8202822,122.5320931,1.570796327
BMGMC_020_7_7_15_layer4,20,7/7/2015,583.509192,1113.502689,467.6694046,239.9110815,-1.469402644
BMGMC_021_7_7_15_layer1,21,7/7/2015,185.5029228,368.4995111,341.3572638,257.4669916,0.740198408
BMGMC_021_7_7_15_layer1,21,7/7/2015,752.5,729.5,731.3969861,286.2136337,1.570796327
BMGMC_021_7_7_15_layer1,21,7/7/2015,1214.500999,505.4961856,348.1814944,248.4192582,0.85868506
BMGMC_021_7_7_15_layer1,21,7/7/2015,1582.5,679.5,509.7670857,199.6526786,1.570796327
BMGMC_021_7_7_15_layer1,21,7/7/2015,1843,779.5,547.8597932,178.7583394,-1.140785148
BMGMC_021_7_7_15_layer1,21,7/7/2015,492.5,1073.5,350.3884803,230.793112,1.570796327
BMGMC_021_7_7_15_layer1,21,7/7/2015,1576,1125,256.3996007,194.0893452,1.313128307
BMGMC_021_7_7_15_layer1,21,7/7/2015,893.4917289,1342.967883,325.0531291,97.14665086,-1.453109068
BMGMC_021_7_7_15_layer1,21,7/7/2015,216.5155893,1334.711225,288.5612762,141.804102,-1.375225912
BMGMC_021_7_7_15_layer2,21,7/7/2015,1296.478738,233.5019329,293.443998,139.7373595,1.25414272
BMGMC_021_7_7_15_layer2,21,7/7/2015,1586.5,271.5,298.3458214,154.5318574,1.570796327
BMGMC_021_7_7_15_layer2,21,7/7/2015,1800.004562,447.996986,373.0932213,188.5226416,-1.415661779
BMGMC_021_7_7_15_layer2,21,7/7/2015,1440.5,537.5,287.9095279,123.3967237,1.570796327
BMGMC_021_7_7_15_layer2,21,7/7/2015,628.4992245,840.4976435,379.0619662,168.9132856,1.280061829
BMGMC_021_7_7_15_layer2,21,7/7/2015,1341.996615,1038.996144,643.640116,331.3075768,1.372681716
BMGMC_021_7_7_15_layer2,21,7/7/2015,980.5,1474.5,237.7859851,137.2638019,1.570796327
BMGMC_021_7_7_15_layer3,21,7/7/2015,334.2683945,732.7384535,551.0535902,326.691692,-1.458815874
BMGMC_021_7_7_15_layer3,21,7/7/2015,1063.500871,979.9925151,636.2190823,243.0429936,1.358905234
BMGMC_022_7_7_15_layer1,22,7/7/2015,1038.964114,140.2024738,190.9356106,126.9697403,-1.307861742
BMGMC_022_7_7_15_layer1,22,7/7/2015,580,297,255.9495629,191.8253764,1.570796327
BMGMC_022_7_7_15_layer1,22,7/7/2015,894.5,318,212.5174286,147.6625293,1.570796327
BMGMC_022_7_7_15_layer1,22,7/7/2015,912.2720858,772.0083301,490.3481976,299.7136473,-1.345326484
BMGMC_022_7_7_15_layer1,22,7/7/2015,1507,802,507.0596087,307.8672843,1.570796327
BMGMC_022_7_7_15_layer1,22,7/7/2015,312.4824137,1045.522404,487.2406353,257.4913142,1.406504036
BMGMC_022_7_7_15_layer1,22,7/7/2015,514.1669135,907.5166067,147.8746475,91.58114531,-1.435300452
BMGMC_022_7_7_15_layer1,22,7/7/2015,1187.02511,1179.439501,367.1484576,181.1678841,1.44212781
BMGMC_022_7_7_15_layer1,22,7/7/2015,1434.506035,1423.477524,564.2764136,172.7249246,-1.220154313
BMGMC_022_7_7_15_layer2,22,7/7/2015,1369.015083,470.511708,433.0722934,158.7663979,-1.515653571
BMGMC_022_7_7_15_layer2,22,7/7/2015,697.73917,577.2458084,514.7493508,244.5260261,-1.341624856
BMGMC_022_7_7_15_layer2,22,7/7/2015,305.1868281,619.7682641,413.3373032,202.233238,1.495629679
BMGMC_022_7_7_15_layer2,22,7/7/2015,717,1152.205186,412.6625355,210.9882093,1.570796327
BMGMC_022_7_7_15_layer3,22,7/7/2015,646.9691136,910.2183495,237.5664397,149.9254534,-0.951650617
BMGMC_022_7_7_15_layer3,22,7/7/2015,989.4922875,1250.745758,497.1195763,283.9365972,1.458490045
BMGMC_023_7_7_15_layer1,23,7/7/2015,202.510863,159.5116845,215.4518987,145.6615408,1.203627315
BMGMC_023_7_7_15_layer1,23,7/7/2015,799.5040406,489.5020581,280.7808064,180.1238092,-1.262965671
BMGMC_023_7_7_15_layer1,23,7/7/2015,177.5200262,716.7464773,412.4772556,243.9832796,1.21322143
BMGMC_023_7_7_15_layer1,23,7/7/2015,1457.528825,954.4799838,251.6604296,140.8552259,1.003109981
BMGMC_023_7_7_15_layer1,23,7/7/2015,1695,1202.5,364.2030938,236.8686243,1.570796327
BMGMC_023_7_7_15_layer1,23,7/7/2015,1024.496428,1196.50349,338.3501909,139.0796454,-1.369323052
BMGMC_023_7_7_15_layer1,23,7/7/2015,540.739034,1455.042603,543.1776938,237.0307941,-1.388668529
BMGMC_023_7_7_15_layer2,23,7/7/2015,1652.5,225.5,298.7057781,196.6627018,1.570796327
BMGMC_023_7_7_15_layer2,23,7/7/2015,290.4977879,370.5093595,354.5153685,258.151934,-1.06861988
BMGMC_023_7_7_15_layer2,23,7/7/2015,1034.501114,594.5000137,498.9602612,348.0226705,1.405599083
BMGMC_023_7_7_15_layer2,23,7/7/2015,1682.587771,709.7212206,482.3310562,241.4836246,1.569860671
BMGMC_023_7_7_15_layer2,23,7/7/2015,751.5,946.5,165.00332,118.1539827,1.570796327
BMGMC_023_7_7_15_layer2,23,7/7/2015,210.5083092,1103.485509,408.247212,285.3078171,1.329735663
BMGMC_023_7_7_15_layer2,23,7/7/2015,1399.501045,1195.518143,364.4126439,139.1610906,1.514730091
BMGMC_023_7_7_15_layer2,23,7/7/2015,374.4253978,1451.420359,257.919016,157.9963001,-1.035851453
BMGMC_023_7_7_15_layer3,23,7/7/2015,1082.495676,189.5002257,441.6655959,301.7641321,-0.408288184
BMGMC_023_7_7_15_layer3,23,7/7/2015,602.4959514,768.5029825,805.1599006,349.3393657,1.481943954
BMGMC_023_7_7_15_layer4,23,7/7/2015,95.48834539,313.5418051,339.9311544,114.9764548,-1.516407529
BMGMC_023_7_7_15_layer4,23,7/7/2015,1384.503292,607.5017624,749.8178783,382.984505,-1.519473801
BMGMC_023_7_7_15_layer4,23,7/7/2015,901.4957509,940.4952796,435.3117555,302.5342369,1.412970654
BMGMC_023_7_7_15_layer4,23,7/7/2015,411.5009608,962.5076246,464.916402,214.8368434,1.477071498
BMGMC_024_7_7_15_layer1,24,7/7/2015,1039.497538,200.5079086,338.8860026,145.9065676,1.425985633
BMGMC_024_7_7_15_layer1,24,7/7/2015,768.5207983,257.0207704,228.4350245,149.339774,1.453378759
BMGMC_024_7_7_15_layer1,24,7/7/2015,1377,393,404.6417894,278.8108571,-1.396670177
BMGMC_024_7_7_15_layer1,24,7/7/2015,1066.5,611.5,367.7146956,199.5894978,1.570796327
BMGMC_024_7_7_15_layer1,24,7/7/2015,417.4986916,692.4996605,478.4894234,261.5936173,1.16284171
BMGMC_024_7_7_15_layer1,24,7/7/2015,767.1665563,717.037531,327.7023136,176.094948,1.491549583
BMGMC_024_7_7_15_layer1,24,7/7/2015,1358.510289,1104.993196,631.5346705,275.123673,1.511643251
BMGMC_024_7_7_15_layer1,24,7/7/2015,1091.077467,1011.339333,209.694565,142.2025895,-1.122939022
BMGMC_024_7_7_15_layer1,24,7/7/2015,263.5,1177,257.6233542,215.2101084,1.570796327
BMGMC_024_7_7_15_layer1,24,7/7/2015,781,1415.5,133.7567632,108.616879,1.570796327
BMGMC_024_7_7_15_layer2,24,7/7/2015,926.0080682,362.5972367,517.036604,143.3034505,1.517884101
BMGMC_024_7_7_15_layer2,24,7/7/2015,468.4953583,353.5140032,422.9492817,231.5327474,-1.494520059
BMGMC_024_7_7_15_layer2,24,7/7/2015,1195.517756,564.44656,515.2395494,182.5125564,1.476169581
BMGMC_024_7_7_15_layer2,24,7/7/2015,213.9959639,745.5032821,522.1550315,288.6367582,1.462526081
BMGMC_024_7_7_15_layer2,24,7/7/2015,1498.500589,777.5022092,416.4652383,239.2389789,1.203920733
BMGMC_024_7_7_15_layer2,24,7/7/2015,635.5,893,243.7554695,213.4368212,1.570796327
BMGMC_024_7_7_15_layer2,24,7/7/2015,926.835367,983.8459983,396.7492119,197.6457855,-1.497381493
BMGMC_024_7_7_15_layer2,24,7/7/2015,1725.492439,1448.435781,530.7073614,330.665532,1.208764878
BMGMC_024_7_7_15_layer2,24,7/7/2015,415.0076,1384.006956,335.5184589,132.5719283,1.311645322
BMGMC_024_7_7_15_layer2,24,7/7/2015,633.4894856,1546.535875,358.9665687,176.8529754,-1.480433166
BMGMC_025_7_7_15_layer1,25,7/7/2015,1678.497824,267.5047263,383.0765882,215.9843187,1.357209996
BMGMC_025_7_7_15_layer1,25,7/7/2015,1226.001434,635.5000291,508.569141,161.0859102,1.443352833
BMGMC_025_7_7_15_layer1,25,7/7/2015,728.9998531,615.9993706,333.0662792,136.6611636,1.354677145
BMGMC_025_7_7_15_layer1,25,7/7/2015,391.4997937,803.9782421,349.9197343,145.4954301,1.234061524
BMGMC_025_7_7_15_layer1,25,7/7/2015,1670,890.5,480.1633529,186.6449731,1.570796327
BMGMC_025_7_7_15_layer1,25,7/7/2015,1021.49428,950.4947656,469.9999122,204.9490287,1.504500077
BMGMC_025_7_7_15_layer1,25,7/7/2015,521.5025324,1195.001849,363.7378119,234.2899684,-1.275097787
BMGMC_025_7_7_15_layer1,25,7/7/2015,1459.000045,1380.508392,327.2053109,196.6724872,1.476921183
BMGMC_025_7_7_15_layer1,25,7/7/2015,274.4929336,1482.996022,409.9613128,111.251383,1.460338074
BMGMC_025_7_7_15_layer2,25,7/7/2015,1468.494811,432.9988408,579.2963924,297.2141683,1.241289459
BMGMC_025_7_7_15_layer2,25,7/7/2015,1049.5,440.5,192.6841343,135.4750786,1.570796327
BMGMC_025_7_7_15_layer2,25,7/7/2015,355.5266557,930.2763286,684.4825148,389.0684231,-1.206970631
BMGMC_025_7_7_15_layer2,25,7/7/2015,826,1048,491.5407963,242.0656446,1.570796327
BMGMC_025_7_7_15_layer2,25,7/7/2015,1676.997163,1334.986952,407.5067673,226.2914047,-1.393368368
BMGMC_025_7_7_15_layer2,25,7/7/2015,1193.496721,1369.993561,446.6835716,249.9997931,1.38399529
BMGMC_025_7_7_15_layer3,25,7/7/2015,554.0029661,433.0036964,433.8844786,195.8934219,1.365344586
BMGMC_025_7_7_15_layer3,25,7/7/2015,917,578,333.721177,152.0736411,-1.326928597
BMGMC_025_7_7_15_layer3,25,7/7/2015,1392.501667,1035.99194,624.9893695,251.177464,-1.262835939
BMGMC_025_7_7_15_layer3,25,7/7/2015,714.6653902,1413.97761,412.2460007,201.4327885,-1.57052707
BMGMC_025_7_7_15_layer4,25,7/7/2015,1181.499674,959.0048076,332.1880081,145.3012468,1.286725508
